Statement,Label
"""Πριν από δέκα χρόνια, ο Τζον Μακέιν πρότεινε ένα νομοσχέδιο που έλεγε ότι θα απαγόρευε σε έναν βουλευτή να πληρώνει εγγεγραμμένους λομπίστες.""",True
"""Μηδέν εγκαταστάσεις της Planned Parenthood έχουν άδεια να κάνουν μαστογραφίες.Planned Parenthood, οι γυναίκες δεν σας χρειάζονται!""",True
"""Στο πλαίσιο της διάσωσης της General Motors από τη διοίκηση Ομπάμα, οι αντιπροσωπείες του Οχάιο αναγκάστηκαν να κλείσουν.""",True
"""Λέει ότι αν συνεχιστούν οι σημερινές τάσεις, μέχρι το 2040, ένας στους τρεις εργαζόμενους στο Τέξας δεν θα έχει απολυτήριο λυκείου.""",True
"""Λέει ότι η μονιμότητα εξακολουθεί να υφίσταται, αλλά έχει αναθεωρηθεί για τους εκπαιδευτικούς στο Νιου Τζέρσεϊ.""",True
"""Λέει ότι ο πρόεδρος Μπαράκ Ομπάμα έχει τροποποιήσει, καθυστερήσει ή καταργήσει 19 στοιχεία του δικού του νόμου (για την υγειονομική περίθαλψη).""",True
"""Σχετικά με τη βιομηχανία άνθρακα""",False
"""Εάν το Κογκρέσο δεν εγκρίνει την ανανέωση της μείωσης του φόρου μισθωτών υπηρεσιών πριν από το τέλος του έτους, σχεδόν 160 εκατομμύρια εργαζόμενες οικογένειες θα δουν τους φόρους τους να αυξάνονται κατά περίπου 1.000 δολάρια.""",True
"""Μυστικά, εν αγνοία των μελών του Κογκρέσου, πάνω από 105 δισεκατομμύρια δολάρια ήταν κρυμμένα στη νομοθεσία Obamacare.""",False
"""Λέει ότι το 77 % των μαθητών του Πόρτλαντ τελειώνουν το δημοτικό σχολείο χωρίς να έχουν παρακολουθήσει ούτε ένα μάθημα τέχνης.""",True
"""Οι κυβερνήσεις έχουν διπλάσιο μέγεθος από αυτό που είχαν πριν από 10 χρόνια.Είναι κατά 30% μεγαλύτερες από ό,τι ήταν όταν έγινε πρόεδρος ο (Μπαράκ) Ομπάμα.""",True
"""Ο πρόεδρος Μπαράκ Ομπάμα θέσπισε ιστορικά πρότυπα αποδοτικότητας καυσίμων για τα αυτοκίνητα και τα φορτηγά για να μειώσει το κόστος στην αντλία και να μειώσει την εξάρτηση από το ξένο πετρέλαιο.""",True
"""Η Φλόριντα κατατάσσεται στην 45η θέση στη χώρα όσον αφορά τα δίδακτρα.""",True
"""Ο Charlie Crist υπέγραψε νόμο για την αυτόματη αύξηση των ετήσιων διδάκτρων κατά 15%, η οποία έθεσε το κολέγιο ακόμη πιο απρόσιτο για πολλούς κατοίκους της Φλόριντα.""",True
"""Το χρέος τίθεται συνεχώς στις δημοτικές συνελεύσεις ...αλλά ποτέ δεν ρωτήθηκε στις συζητήσεις.Είναι πραγματικά περίεργο.Δεν έχει τεθεί.""",False
"""Ένα ετήσιο εισόδημα 500.000 δολαρίων στο Μανχάταν, είτε το πιστεύετε είτε όχι, είναι μεσαία τάξη.""",False
"""Λέει ότι οι Romney και Ryan υποστήριξαν και οι δύο προτάσεις που θα έθεταν εκτός νόμου τις αμβλώσεις ακόμη και σε περιπτώσεις βιασμού ή αιμομιξίας.""",True
"""Το 74% των κατοίκων της Ρόουντ Ιλ υποστηρίζει [μια] εθνική λαϊκή ψηφοφορία [για την εκλογή προέδρου] επειδή πιστεύουν, όπως κι εγώ, στην αρχή """"ένας άνθρωπος - μία ψήφος"""".""",True
"""Όταν ήμουν πρόεδρος, είχαμε τέσσερις συνεχόμενους ισοσκελισμένους προϋπολογισμούς.""",False
"""Ο τότε γερουσιαστής Μπαράκ Ομπάμα αρνήθηκε να αυξήσει το ανώτατο όριο του χρέους επειδή είπε ότι ο πρόεδρος Μπους είχε αποτύχει στην ηγεσία.""",True
"""Το Γραφείο Προϋπολογισμού του Κογκρέσου διαπίστωσε ότι (το νομοσχέδιο για τα κίνητρα) θα οδηγήσει σε πραγματική μείωση του ακαθάριστου εγχώριου προϊόντος κατά 0,1 έως 0,3 % έως το 2019.""",False
"""Λέει ότι ο David Rivera επέτρεψε στους ηγέτες των Ρεπουμπλικάνων της Βουλής των Αντιπροσώπων να αφαιρέσουν βασικές διατάξεις από τον νόμο STOCK που θα πατάξει τις συναλλαγές εμπιστευτικών πληροφοριών από μέλη του Κογκρέσου.""",False
"""Κάθε κάτοικος της Φλόριντα που έχει ζητήσει ποτέ ψηφοδέλτιο απουσίας λαμβάνει στο εξής αυτομάτως ένα.""",False
"""Στη Ρόουντ Ιλκαι, το 28 % των ενηλίκων που αποφυλακίζονται από τις κρατικές φυλακές ξαναμπαίνουν στη φυλακή μέσα σε ένα χρόνο.""",True
"""Όταν ο Τζον Κάσιτς έγινε κυβερνήτης του Οχάιο, υπήρχε έλλειμμα 8 δισεκατομμυρίων δολαρίων στον προϋπολογισμό και τώρα υπάρχει πλεόνασμα 2 δισεκατομμυρίων δολαρίων.""",True
"""Ένα αίτημα για """"αύξηση των στρατευμάτων καθόταν στα γραφεία αυτού του Λευκού Οίκου (κατά τη διάρκεια της προεδρίας του Τζορτζ Μπους), συμπεριλαμβανομένου και του αντιπροέδρου, για περισσότερους από οκτώ μήνες, ένα αίτημα πόρων που ικανοποιήθηκε από τον Πρόεδρο Ομπάμα τον Μάρτιο"""".""",True
"""Η Δημοκρατική βουλευτής των ΗΠΑ Julie Lassa πίεσε για την ανάληψη της υγειονομικής περίθαλψης από την κυβέρνηση σε καναδικό στυλ.""",False
"""Η πρωτοβουλία για το ψηφοδέλτιο ιατρικής μαριχουάνας δεν απαιτεί ιατρική συνταγή από γιατρό και μπορεί να είναι για καταστάσεις όπως η πλάτη που πρέπει να γδαρθεί.""",True
"""Λέει ότι ο εκτελεστικός διευθυντής της κομητείας Milwaukee Chris Abele πρότεινε κάποτε ένα σχέδιο για τον τερματισμό της χρηματοδότησης των καταφυγίων αστέγων από την κομητεία.""",False
"""Έχουμε το υψηλότερο κόστος ανά μαθητή στη χώρα.""",True
"""Στο Τέξας, υπάρχουν 668 Δημοκρατικοί ισπανόφωνοι εκλεγμένοι αξιωματούχοι έναντι 60 στο Ρεπουμπλικανικό Κόμμα.""",True
"""Χωρίς τους οικονομικούς πόρους που παρέχονται από τους κυνηγούς για την προστασία των οικοτόπων και τη διακοπή της λαθροθηρίας, δεν θα υπήρχε υποδομή για τη διαχείριση της άγριας ζωής.""",False
"""Ο Χίτλερ δεν ήθελε συνδικάτα.Ο Στάλιν δεν ήθελε συνδικάτα.Ο Μουμπάρακ δεν ήθελε ανεξάρτητα συνδικάτα.Αυτοί οι αυτοκράτορες στην ιστορία δεν θέλουν ανεξάρτητα συνδικάτα.""",True
"""Η μεταρρύθμιση της υγειονομικής περίθαλψης """"θεσπίζει ένα νέο συμβούλιο ομοσπονδιακών γραφειοκρατών (τη """"Συμβουλευτική Επιτροπή Παροχών Υγείας"""") για να υπαγορεύει τα προγράμματα υγείας που πρέπει να αγοράζουν όλα τα άτομα"""".""",False
"""Οι Ηνωμένες Πολιτείες εξακολουθούν να κατέχουν την 20ή θέση στον κόσμο όσον αφορά την πρόσβαση στην ευρυεκπομπή - πάνω από 50% κάτω από τα καλύτερα έθνη.""",True
"""Όταν τα μέλη των συνδικάτων μειώνονται, μειώνονται και οι μισθοί (της μεσαίας τάξης).""",True
"""Ο Ομπάμα δεν άνοιξε νέες περιοχές για υπεράκτιες γεωτρήσεις, όλες αυτές οι περιοχές ήταν ήδη ανοιχτές για γεωτρήσεις μόλις το Κογκρέσο και ο Πρόεδρος Μπους ήραν το μορατόριουμ το 2008.Αντίθετα, ο Πρόεδρος Ομπάμα ανακοίνωσε χθες ποιες περιοχές θα ΚΛΕΙΣΕΙ για υπεράκτιες γεωτρήσεις.""",False
"""Το Κογκρέσο των Δημοκρατικών έχει ήδη λάβει σημαντικά μέτρα για τη δημιουργία θέσεων εργασίας και την επανεκκίνηση της οικονομίας, με αποτέλεσμα τους χαμηλότερους φορολογικούς συντελεστές των τελευταίων 50 ετών και τη δημιουργία πάνω από 500.000 νέων θέσεων εργασίας μέχρι στιγμής φέτος.""",True
"""Ο υπουργός Εξωτερικών A.Ralph Mollis παίρνει λανθασμένα τα εύσημα για το πρόγραμμα για τις μικρές επιχειρήσεις""",True
"""Οι βαθμολογίες μας στις σχολικές εξετάσεις είναι ακριβώς στον πάτο.""",True
"""Υπήρξε μια έκθεση που βγήκε από το FBI μια προειδοποίηση, όχι μια έκθεση ... που έλεγε ότι, στην πραγματικότητα, η Αλ Κάιντα σχεδίαζε να επιτεθεί σε εμπορικά κέντρα κατά τη διάρκεια των χριστουγεννιάτικων διακοπών.""",True
"""Το πρόβλημα με τα χωροκατακτητικά είδη σήμερα στις Μεγάλες Λίμνες δεν είναι το έρμα.""",True
"""Ο Dan Branch κάποτε ασκούσε πιέσεις για την AFL-CIO.""",False
"""Η πολιτεία μας δεν έχει μεγάλα ποτάμια για την παραγωγή μεγάλης υδροηλεκτρικής ενέργειας.""",True
"""ΛέειΟ βουλευτής Jack Kingston ψήφισε για να αυξήσει επτά φορές τον μισθό του.""",False
"""Το Κάνσας δεν έχει εκλέξει κανέναν άλλο εκτός από Ρεπουμπλικανό (στη Γερουσία των ΗΠΑ) από την εποχή που ο Μάγος του Οζ βγήκε στις κινηματογραφικές αίθουσες.""",True
"""Το Common Core σημαίνει ότι υπάρχουν πάνω από 300 στοιχεία δεδομένων που η κυβέρνηση θα συλλέγει για τα παιδιά σας και για εσάς.""",False
"""Ο υποψήφιος δικαστής του Ομπάμα Sotomayor απέρριψε τη μήνυση (των πυροσβεστών του New Haven) με μια ύπουλη, ανυπόγραφη γνωμοδότηση - το δικαστικό ισοδύναμο της ομιλίας στο hκαι.""",False
"""Λέει για πλημμύρα μη Μεξικανών που συλλαμβάνονται στα σύνορα: Πρόκειται για ανθρώπους που προέρχονται από κράτη όπως η Συρία, τα οποία έχουν σημαντικές διασυνδέσεις με τρομοκρατικά καθεστώτα και τρομοκρατικές επιχειρήσεις.""",False
"""Από το 2007 μέχρι σήμερα έχουν διαπραχθεί 29 μαζικοί πυροβολισμοί από οπλοφορείς με άδεια οπλοφορίας, ενώ κατά τη διάρκεια αυτής της περιόδου μόνο ένας (1) πολίτης με άδεια οπλοφορίας επενέβη ουσιαστικά σε μαζικό πυροβολισμό.""",True
"""Για πρώτη φορά μετά από 35 χρόνια, έχουμε περισσότερες επιχειρήσεις που πεθαίνουν από όσες ξεκινούν.""",True
"""Το Ηνωμένο Βασίλειο έχει μια άοπλη αστυνομική δύναμη και ένα ποσοστό θανάτων από πυροβόλα όπλα που είναι 40 φορές χαμηλότερο ανά κάτοικο από ό,τι στις ΗΠΑ.""",True
"""Λέει ότι ο Μπαράκ Ομπάμα γνώριζε ότι ο μισός πληθυσμός των Ηνωμένων Πολιτειών θα έχανε την ασφάλιση υγείας του.""",False
"""Ας πούμε ότι σύμφωνα με την πολιτειακή νομοθεσία, τα τέλη ανάπτυξης συστημάτων μπορούν να δαπανηθούν μόνο για κεφαλαιουχικές επενδύσεις.""",True
"""Λέει ότι ο Mitt Romney και η Bain Capital ευθύνονται για τον πρόωρο θάνατο μιας γυναίκας όταν έκλεισαν το εργοστάσιο όπου εργαζόταν ο σύζυγός της.""",False
"""Το δημόσιο αίσθημα υπέρ των συλλογικών διαπραγματεύσεων και υπέρ των συνδικάτων έχει στην πραγματικότητα αυξηθεί, καθώς αυτοί οι κυβερνήτες, νομίζω, υπερέβαλαν τα όρια και το παράκαναν και προσπάθησαν να καταστρέψουν το εργατικό κίνημα.""",False
"""Άλλη μια σπουδαία υποστήριξη! Το Barrow Journal εξηγεί τη διαφορά μεταξύ εμού και του Jody Hice.""",True
"""Ο Τσάρλι Κριστ ήταν ο μόνος εξέχων Ρεπουμπλικανός στη χώρα που έκανε προεκλογική εκστρατεία με τον Μπαράκ Ομπάμα πριν από την ψήφιση του προγράμματος τόνωσης, υπέρ του προγράμματος τόνωσης.""",True
"""Σχετικά με την παραίτησή του από την Επιτροπή Σιδηροδρόμων του Τέξας.""",False
"""Εάν σας αρέσει το πρόγραμμα υγειονομικής περίθαλψης, μπορείτε να το διατηρήσετε.""",True
"""Λέει ότι η ιδέα ενός καζίνο ανά φυλή είναι λανθασμένη.""",True
"""Το νομοσχέδιο του 2013 για τη μετανάστευση επέκτεινε τη δυνατότητα του Προέδρου Ομπάμα να φέρνει Σύρους πρόσφυγες στη χώρα χωρίς να διενεργεί ουσιαστικούς ελέγχους ιστορικού.""",False
"""Η Suzanne Bonamici ήταν η μόνη αρνητική ψήφος σε νομοσχέδιο του 2009 για την πάταξη των μεθυσμένων οδηγών.""",True
"""Όσον αφορά τις πρακτικές της στο ηλεκτρονικό ταχυδρομείο του Στέιτ Ντιπάρτμεντ, οι προκάτοχοί μου έκαναν το ίδιο πράγμα.""",False
"""Μας υποσχέθηκαν (το κίνητρο) ότι θα παρείχε """"πράσινες θέσεις εργασίας"""" για τους Αμερικανούς, αλλά το 80% των 2 δισεκατομμυρίων δολαρίων που ξοδεύτηκαν για εναλλακτικές μορφές ενέργειας πήγε για την αγορά ανεμογεννητριών που κατασκευάστηκαν στην Κίνα!""",False
"""Λέει ότι η αιτία για τα υψηλά τέλη ύδρευσης και αποχέτευσης του Πόρτλαντ είναι όλα τα είδη των έργων για κατοικίδια ζώα που δεν σχετίζονται με την κύρια λειτουργία των γραφείων ύδρευσης και αποχέτευσης.""",False
"""Λέει ότι ο Μάρκο Ρούμπιο ήθελε να περικόψει την κοινωνική ασφάλιση και το Medicare επειδή είπε ότι χρεοκοπούν τη χώρα μας.""",True
"""Η φρουρά της FL έχει υπερασπιστεί την ελευθερία μας στο Αφγανιστάν, το Ιράκ και έχει θέσει τη ζωή της σε κίνδυνο- τώρα η ομοσπονδιακή κυβέρνηση πρόκειται να μειώσει τις αποδοχές τους κατά 20%.""",True
"""Οι ομοσπονδιακοί υπάλληλοι κερδίζουν τα διπλάσια από τους αντίστοιχους ιδιωτικούς υπαλλήλους.""",False
"""Οι Λατίνοι αποτελούν πλέον την πλειονότητα του πληθυσμού στο Τέξας.""",False
"""Σύμφωνα με νόμο που προτείνει ο κυβερνήτης του Ουισκόνσιν Σκοτ Γουόκερ, οι επιχειρήσεις που μετακομίζουν στο Ουισκόνσιν δεν χρειάζεται να πληρώνουν φόρους για το εισόδημά τους για δύο χρόνια.""",True
"""Βρισκόμαστε ελάχιστα εκατοστά μακριά από το να πάψουμε να είμαστε μια οικονομία της ελεύθερης αγοράς.""",False
"""Πήγα στους Ολυμπιακούς Αγώνες που ήταν εκτός ισορροπίας, και τους ισορροπήσαμε.""",True
"""Ως υπουργός Εμπορίου του Jim Doyles, η Mary Burke ξόδεψε 12,5 εκατομμύρια δολάρια για να αγοράσει ένα κενό οικόπεδο για μια εταιρεία που δήλωσε ότι δεν είχε σχέδια να δημιουργήσει θέσεις εργασίας στο Wisconsin και είχε απολύσει 800 εργαζόμενους.""",True
"""Υπάρχει μεγάλη ανισότητα, τεράστια ανισότητα, στην (κεφαλαιακή) χρηματοδότηση ανά μαθητή μεταξύ των παραδοσιακών δημόσιων σχολείων μας και των δημόσιων σχολείων τσάρτερ.""",True
"""(Εγώ) βοήθησα να εφευρεθεί ένα σύστημα που εξοικονόμησε πάνω από ένα δισεκατομμύριο δολάρια για την κοινωνική πρόνοια.""",True
"""Ο αντίπαλός μου εδώ έχει δεχτεί χρήματα από την Freddie Mac, την Fannie Mae (και) και έχει διοργανώσει σεμινάρια για ενυπόθηκα δάνεια χαμηλής εξασφάλισης.""",True
"""Υπάρχουν περισσότερες λέξεις στον κώδικα της Εφορίας από ό,τι στη Βίβλο.""",True
"""Λέει ότι ο Mitt Romney αύξησε τη φορολογία των επιχειρήσεων κατά 20 % στη Μασαχουσέτη.""",True
"""Λέει ότι με τη συνεχιζόμενη οικονομική ύφεση, η παιδική κακοποίηση αυξάνεται.""",True
"""Οι περισσότεροι ψηφοφόροι προτιμούν τα ζόμπι από το σημερινό Κογκρέσο των ΗΠΑ.""",True
"""Η αγορά εργασίας είναι αδύναμη, διότι αν υπολογίσετε τους ανέργους, τους υποαπασχολούμενους και όσους σταμάτησαν να αναζητούν εργασία, το ποσοστό ανεργίας αυξήθηκε τον περασμένο μήνα στο 13,5%.""",True
"""Περίπου 20.000 μισθωτοί συνταξιούχοι της Delphi έχασαν έως και το 70 % των συντάξεών τους ως αποτέλεσμα πολιτικής εύνοιας και παρασκηνιακών συμφωνιών.""",False
"""Έξι από τις 10 πλουσιότερες κομητείες του έθνους, σύμφωνα με το μέσο εισόδημα, βρίσκονται στην περιοχή της Ουάσινγκτον και γύρω από αυτήν.""",True
"""Αν κλείσει η κυβέρνηση, οι άνθρωποι δεν παίρνουν τις επιταγές κοινωνικής ασφάλισης.""",False
"""Ακριβώς όπως το Εμπορικό Επιμελητήριο των ΗΠΑ, η AFL-CIO λαμβάνει συνδρομές από ξένες οντότητες που συνδέονται μαζί της.""",True
"""Λέει ότι ο Ομπάμα αντιτίθεται στη μείωση των φόρων στο φυσικό αέριο, στην πυρηνική ενέργεια, στις νέες υπεράκτιες γεωτρήσεις και δεν έχει """"νέες λύσεις"""" για την ενεργειακή κρίση.""",True
"""Ο Ομπάμα υποσχέθηκε να μειώσει το έλλειμμα κατά το ήμισυ μέχρι το τέλος της πρώτης θητείας του, αλλά δεν έχει καν πλησιάσει.""",True
"""Λέει ότι ο Bernie Sκαιers άλλαξε ριζικά προς το καλύτερο τη ζωή των εργατών των αγροκτημάτων Immokalee στη Φλόριντα.""",True
"""Ο πρόεδρος Μπαράκ Ομπάμα κέρδισε την περιφέρεια 13 του Κογκρέσου με 8,2 μονάδες το 2008 και 5,6 μονάδες το 2012.""",False
"""Σύμφωνα με ομοσπονδιακή έκθεση, το Obamacare θα αυξήσει το μακροπρόθεσμο ομοσπονδιακό έλλειμμα κατά 6,2 τρισεκατομμύρια δολάρια.""",False
"""Στη Φλόριντα, 300.000 άνθρωποι θα χάσουν την ατομική τους κάλυψη λόγω του Obamacare.Τώρα αυτοί οι άνθρωποι του χρόνου δεν θα έχουν ασφάλιση υγείας.""",False
"""Λέει ότι δεν κάνει ποτέ δωρεές σε Δημοκρατικούς, ενώ ο Paul Workman συνεισφέρει στον Δημοκρατικό Kirk Watson και σε άλλους Δημοκρατικούς που κατεβαίνουν κατά των Ρεπουμπλικάνων.""",True
"""Λέει ότι οι Ρεπουμπλικάνοι της Βουλής των Αντιπροσώπων προσπάθησαν να αλλάξουν τον ορισμό του βιασμού.""",False
"""Οι Ρεπουμπλικάνοι διευκόλυναν την αγορά όπλων στις πολιτείες που κέρδισαν το 2010.""",False
"""Έχουμε ως στόχο το 10% των συμβάσεων [του Δήμου Providence] να πηγαίνει σε γυναίκες και επιχειρήσεις μειονοτήτων.Στην πραγματικότητα, λιγότερο από το 1% των συμβάσεων πηγαίνει σε γυναίκες και επιχειρήσεις μειονοτήτων.""",False
"""Το 1,8 δισεκατομμύριο δολάρια σε ομόλογα [μεταφορών], δεν έχουμε μηχανισμό αποπληρωμής.""",False
"""Τα νοσοκομεία έχουν ήδη ξεκινήσει απολύσεις, άμεσο αποτέλεσμα της αδράνειας των Ρεπουμπλικανών όσον αφορά την επέκταση του Medicaid.""",True
"""Οι φοροελαφρύνσεις της εποχής Μπους απέτυχαν να αυξήσουν την απασχόληση και η συμμετοχή του εργατικού δυναμικού μειώθηκε το 2001 και δεν επέστρεψε ποτέ στο επίπεδο ρεκόρ του 2000.""",True
"""Για το αν ο πόλεμος στο Ιράκ ήταν λάθος.""",True
"""Δεν παράγουμε θέσεις εργασίας.Δημιουργήσαμε 80.000 θέσεις εργασίας τον περασμένο μήνα.Δεν μιλάμε για τις θέσεις εργασίας που χάσαμε.Το συμπέρασμα όλων αυτών είναι ότι χάσαμε θέσεις εργασίας.""",False
"""Λέει ότι δημιούργησε περισσότερες από 500 αμερικανικές θέσεις εργασίας.""",False
"""Δανειζόμαστε 40 σεντς από κάθε δολάριο που ξοδεύουμε.""",True
"""Λέει ότι η Delta Air Lines αθέτησε για άλλη μια φορά την υπόσχεση που έδωσε σε μένα και στους κατοίκους του Μέμφις.""",True
"""Σε ακροάσεις σχετικά με τη διάταξη περί αυτόματης ιθαγένειας στο Σύνταγμα των ΗΠΑ.""",True
"""Επτά από τις 10 πλουσιότερες κομητείες της Αμερικής βρίσκονται στην περιοχή της Ουάσινγκτον.""",True
"""Οι νόμοι για την ταυτοποίηση των ψηφοφόρων καθιστούν πολύπλοκη και δαπανηρή την απόκτηση ταυτότητας, θεσπίζοντας ουσιαστικά έναν σύγχρονο φόρο ψηφοφορίας.""",False
"""Λέει ότι η Υπηρεσία Άγριας Ζωής του Τενεσί έφερε τα κογιότ στην πολιτεία για να προσπαθήσει να μειώσει τον πληθυσμό των ελαφιών.""",False
"""Λέει ότι ακόμη και αν δεν έχετε παιδιά, σύμφωνα με το Obamacare, θα πρέπει να έχετε ασφάλιση που καλύπτει παιδιατρική, μητρότητα και φροντίδα νεογέννητων, ακόμη και αν δεν την χρειάζεστε.""",False
"""Οι πρόσφυγες υπόκεινται σε αυστηρότερο έλεγχο από ό,τι ο μέσος τουρίστας στις ΗΠΑ.""",True
"""Η θαλάσσια μεταφορά είναι το πιο αποδοτικό σε καύσιμα, το λιγότερο ρυπογόνο, το ασφαλέστερο και το λιγότερο δαπανηρό μέσο μεταφοράς φορτίων.""",True
"""Από το σύνολο των ατόμων που βρίσκονται σε ομοσπονδιακές φυλακές για κατοχή παράνομων ουσιών, το 77 % αυτών δεν είναι πολίτες των Ηνωμένων Πολιτειών.""",True
"""Στην πραγματικότητα, το 85 % των κατοίκων του Όρεγκον ψήφισε το 2008.""",False
"""Λέει ότι η προσθήκη λωρίδων διοδίων στον I-95 στην κομητεία Broward βελτίωσε την κυκλοφορία σε ώρες αιχμής για τις λωρίδες χωρίς διόδια από 25 mph σε 45 mph.""",True
"""Λέει ότι ο πιθανός υποψήφιος του GOP για τη Γερουσία των ΗΠΑ Tommy Thompson υποστήριξε το Obamacare""",True
"""Ο γερουσιαστής Sherrod Brown επέλεξε να συνταχθεί με τους γραφειοκράτες της Ουάσινγκτον και τους ακραίους εξτρεμιστές στις επιθέσεις κατά των φυσικών μας πόρων.""",False
"""Λέει ότι η υπουργός Υγείας και Ανθρωπίνων Υπηρεσιών Kathleen Sebelius είπε στις ασφαλιστικές εταιρείες ότι δεν μπορούσαν να ενημερώσουν τους ασφαλισμένους τους για το τι πιστεύουν ότι θα έχει αντίκτυπο το Obamacare σε αυτούς.""",True
"""Λέει ότι υπάρχουν πλέον κατασκηνώσεις Occupy Wall Street σε εκατοντάδες πόλεις σε όλες τις Ηνωμένες Πολιτείες.""",False
"""Το CBO μόλις είπε ότι αν κόψουμε αυτή την παράταση (των επιδομάτων ανεργίας), θα σκοτώσουμε τις θέσεις εργασίας, επειδή αυτοί οι άνθρωποι που αναζητούν εργασία δεν θα έχουν χρήματα για να ξοδέψουν.""",True
"""Η Σάρα Πέιλιν """"πήρε περισσότερες ψήφους για δήμαρχος της Γουασίλα, στην Αλάσκα, από ό,τι ο Τζο Μπάιντεν για πρόεδρος των Ηνωμένων Πολιτειών"""".""",False
"""Όταν αθροίζονται οι συνολικές δαπάνες Sκαιy, είναι περισσότερες από τον ετήσιο προϋπολογισμό του Υπουργείου Εσωτερικής και Ασφάλειας των ΗΠΑ και υπερδιπλάσιες από τον ετήσιο προϋπολογισμό του Υπουργείου Ενέργειας των ΗΠΑ.""",True
"""Το 1968 ο μέσος διευθύνων σύμβουλος μιας εταιρείας έβγαζε 20 φορές τον μέσο μισθό ενός εργαζομένου.Σήμερα ο πολλαπλάσιος αυτός μισθός είναι περίπου 350.""",True
"""Λέει ότι περίπου 7 στους 10 κρατούμενους του Όρεγκον βρίσκονται στη φυλακή για βίαια εγκλήματα και σοβαρά σεξουαλικά αδικήματα.""",True
"""Ο ηγέτης της πλειοψηφίας της Γερουσίας Χάρι Ριντ """"είπε, εισαγωγικά, 'Δεν μπορώ να βάλω τον Τζον Μακέιν στο στόμα μου'. """"""",True
"""Ο εμφύλιος πόλεμος δεν αφορούσε τη δουλεία.""",False
"""Ο Χανκ Τζόνσον ψήφισε κατά της νομοθεσίας για την παροχή βοήθειας στους πρώτους ανταποκριτές, τους εκπαιδευτικούς, τους βετεράνους και τα στρατεύματα.""",True
"""Λέει ότι αποκάλυψε τα σχέδια του κυβερνήτη του Ουισκόνσιν Scott Walker να προωθήσει νομοθεσία που θα επέτρεπε στην πολιτεία να κηρύξει οικονομικό στρατιωτικό νόμο και να αναλάβει τις δημοτικές κυβερνήσεις.""",False
"""Όχι, δεν το έκανα (έβαλε παράνομους μετανάστες να δουλεύουν στο αρχοντικό του).""",False
"""Στο Τέξας, είχαμε ήδη τρία περιστατικά που σχετίζονται με το ISIS.""",True
"""Όταν ο δίκαιος φόρος γίνει νόμος, θα είναι σαν να κουνάμε ένα μαγικό ραβδί και θα μας απελευθερώνει από τον πόνο και την αδικία.""",False
"""John McCain θα """"μειώσει την εποπτεία της ασφάλισης υγείας"""".""",True
"""Η προτεινόμενη νομοθεσία fast-track επιτρέπει στους προέδρους να χρησιμοποιούν εύκολα μια μελλοντική εμπορική συμφωνία για να παρακάμπτουν τους εγχώριους δημοσιονομικούς μας κανόνες.""",True
"""Ο Κυβερνήτης Carcieri δεν έκανε προεκλογική εκστρατεία μαζί μου.""",True
"""Ο βουλευτής Steve Daines, R-Mont., αντιτίθεται στην ψηφοφορία επί της δικής του νομοθεσίας που πρότεινε μόλις πριν από λίγους μήνες.""",False
"""Η κυβέρνησή μας δαπάνησε 2,6 εκατομμύρια δολάρια για να διδάξει στις Κινέζες πόρνες πώς να πίνουν υπεύθυνα.""",True
"""Ο Crist έστειλε τον """"κορυφαίο πολιτικό του υπάλληλο στην επιτροπή της Βουλής των Αντιπροσώπων για να καταθέσει υπέρ της πρότασης"""" και στη συνέχεια άσκησε βέτο στο νομοσχέδιο.""",True
"""Πρόσφατα στοιχεία της απογραφής δείχνουν ότι η μέση αμερικανική οικογένεια δαπανά πάνω από 13.000 δολάρια ετησίως για την κάλυψη της υγειονομικής περίθαλψης.""",False
"""Υποστήριξα το κύμα, ενώ εσείς όχι.""",False
"""Περνάω πολύ χρόνο στην Αϊόβα, και είτε το πιστεύετε είτε όχι, στην Ottumwa της Αϊόβα, αυτή είναι η καρδιά, η εφημερίδα, η κανονική εφημερίδα για την Ottumwa της Αϊόβα, είναι (μια) δίγλωσση εφημερίδα.""",False
"""Από τον Ιανουάριο του 2011 που ανέλαβε τα καθήκοντά του ο Scott Walker ως κυβερνήτης, οι θέσεις εργασίας στο Ουισκόνσιν αυξήθηκαν κατά 33.200.""",False
"""Σαράντα τρία εκατομμύρια Αμερικανοί λαμβάνουν κουπόνια τροφίμων.""",True
"""Η Buono ψήφισε 154 φορές για την αύξηση των φόρων μας - όπως ο φόρος πωλήσεων, ο φόρος εισοδήματος, οι φόροι υγειονομικής περίθαλψης, ακόμη και οι φόροι για τις μικρές επιχειρήσεις.""",True
"""Τα τελευταία 20 χρόνια δεν είχαμε καμία νομοθεσία που να αφαιρεί έστω και ένα όπλο από οποιονδήποτε σε αυτή τη χώρα - ούτε ένα.""",True
"""Το Φοίνιξ της Αριζόνα είναι η δεύτερη πρωτεύουσα απαγωγών στον κόσμο.""",False
"""Λέει ότι ο Ντόναλντ Τραμπ παίζει με το αμερικανικό σύστημα θεωρήσεων για να μπορεί να προσλαμβάνει προσωρινούς ξένους εργάτες με χαμηλούς μισθούς.""",True
"""Η πρόταση της Γερουσίας για την επαναφορά των έκτακτων επιδομάτων ανεργίας για πέντε μήνες πληρώθηκε πλήρως.""",False
